G69	G25	0.614239877940888
G68	G81	0.614062162265745
G81	G68	0.614062162265745
G22	G39	0.613678702281689
G39	G22	0.613678702281689
G14	G85	0.6136025175799
G85	G14	0.6136025175799
G92	G85	0.613032944606805
G85	G92	0.613032944606805
G67	G65	0.61239242724136
G65	G67	0.61239242724136
G97	G67	0.61177701736546
G67	G97	0.61177701736546
G2	G35	0.610291658865527
G35	G2	0.610291658865527
G58	G11	0.609116928893624
G11	G58	0.609116928893624
G61	G11	0.608299713257015
G11	G61	0.608299713257015
G36	G25	0.60819208208594
G25	G36	0.60819208208594
G29	G90	0.607265340789577
G90	G29	0.607265340789577
G23	G47	0.606844890600421
G47	G23	0.606844890600421
G1	G53	0.605798591811542
G53	G1	0.605798591811542
G59	G96	0.602898974602308
G96	G59	0.602898974602308
G92	G99	0.601844737331269
G99	G92	0.601844737331269
G84	G15	0.601098868447605
G15	G84	0.601098868447605
G16	G38	0.597998790805209
G38	G16	0.597998790805209
G22	G9	0.597959123266808
G9	G22	0.597959123266808
G98	G96	0.595451397606829
G96	G98	0.595451397606829
G86	G12	0.595238528311917
G12	G86	0.595238528311917
G16	G99	0.595198675867831
G99	G16	0.595198675867831
G47	G55	0.595080223326537
G55	G47	0.595080223326537
G47	G12	0.594537945739378
G12	G47	0.594537945739378
G30	G84	0.593437416665932
G84	G30	0.593437416665932
G37	G58	0.592911161240009
G58	G37	0.592911161240009
G2	G34	0.592849363668528
G34	G2	0.592849363668528
G11	G1	0.592507859457806
G1	G11	0.592507859457806
G40	G51	0.592453913271955
G51	G40	0.592453913271955
G12	G88	0.591499363935535
G88	G12	0.591499363935535
G52	G16	0.590397668032892
G16	G52	0.590397668032892
G94	G47	0.589463919500645
G47	G94	0.589463919500645
G5	G27	0.588928710125581
G27	G5	0.588928710125581
G27	G91	0.58881664499643
G91	G27	0.58881664499643
G71	G57	0.58837313613952
G57	G71	0.58837313613952
G9	G61	0.588307569785614
G61	G9	0.588307569785614
G9	G85	0.588089737934608
G85	G9	0.588089737934608
G42	G22	0.587752288826464
G22	G42	0.587752288826464
G30	G46	0.587387692301842
G46	G30	0.587387692301842
G40	G55	0.587261351936737
G55	G40	0.587261351936737
G83	G86	0.586651566913088
G86	G83	0.586651566913088
G88	G82	0.5860017678652
G82	G88	0.5860017678652
G69	G27	0.585680498449691
G27	G69	0.585680498449691
G85	G33	0.585419085494166
G33	G85	0.585419085494166
G99	G59	0.584175554912629
G59	G99	0.584175554912629
G73	G57	0.58372564577102
G57	G73	0.58372564577102
G55	G96	0.583426257944657
G96	G55	0.583426257944657
G41	G38	0.582282199485779
G38	G41	0.582282199485779
G90	G41	0.582217517008024
G41	G90	0.582217517008024
G28	G20	0.581634972668601
G20	G28	0.581634972668601
G94	G64	0.579273651159435
G64	G94	0.579273651159435
G74	G50	0.578948262348846
G50	G74	0.578948262348846
G49	G12	0.578718879554011
G12	G49	0.578718879554011
G65	G17	0.578663960576377
G17	G65	0.578663960576377
G33	G94	0.578170945479679
G94	G33	0.578170945479679
G42	G1	0.577117741711162
G1	G42	0.577117741711162
G55	G26	0.575933185630611
G26	G55	0.575933185630611
G48	G99	0.575320170305328
G99	G48	0.575320170305328
G51	G13	0.573087640390946
G13	G51	0.573087640390946
G6	G37	0.572871495066287
G37	G6	0.572871495066287
G30	G12	0.572529542301373
G12	G30	0.572529542301373
G16	G93	0.572381174850746
G93	G16	0.572381174850746
G16	G3	0.57210914149984
G3	G16	0.57210914149984
G90	G100	0.571920238515558
G100	G90	0.571920238515558
G20	G49	0.570591241700177
G49	G20	0.570591241700177
G25	G80	0.570434540919939
G80	G25	0.570434540919939
G59	G60	0.569884485179683
G60	G59	0.569884485179683
G82	G14	0.569765836496809
G14	G82	0.569765836496809
G35	G98	0.569418603544845
G98	G35	0.569418603544845
G42	G95	0.56752726500519
G95	G42	0.56752726500519
G71	G28	0.566222284081485
G28	G71	0.566222284081485
G66	G85	0.566092786246842
G85	G66	0.566092786246842
G65	G92	0.565604531199176
G92	G65	0.565604531199176
G41	G74	0.56528231951018
G74	G41	0.56528231951018
G82	G57	0.56451222642275
G57	G82	0.56451222642275
G47	G4	0.563724239584189
G4	G47	0.563724239584189
G95	G43	0.562225640286708
G43	G95	0.562225640286708
G93	G1	0.561751487643898
G1	G93	0.561751487643898
G25	G87	0.561162894848718
G87	G25	0.561162894848718
G16	G92	0.561121399626236
G92	G16	0.561121399626236
G1	G20	0.560821336918732
G20	G1	0.560821336918732
G83	G45	0.559950401549611
G45	G83	0.559950401549611
G67	G72	0.557482567752855
G72	G67	0.557482567752855
G25	G100	0.557479161619443
G100	G25	0.557479161619443
G32	G58	0.557119844343025
G58	G32	0.557119844343025
G92	G45	0.555862634432602
G45	G92	0.555862634432602
G21	G19	0.555378273839669
G19	G21	0.555378273839669
G17	G33	0.553464406284053
G33	G17	0.553464406284053
G26	G62	0.552919748591874
G62	G26	0.552919748591874
G78	G47	0.552904206877558
G47	G78	0.552904206877558
G49	G25	0.551751130150568
G25	G49	0.551751130150568
G68	G29	0.551491315387683
G29	G68	0.551491315387683
G9	G29	0.549505615660028
G29	G9	0.549505615660028
G59	G95	0.549086286866923
G95	G59	0.549086286866923
G81	G32	0.548799327637274
G32	G81	0.548799327637274
G16	G54	0.548500103441164
G54	G16	0.548500103441164
G6	G92	0.548212889692125
G92	G6	0.548212889692125
G6	G49	0.548111512908666
G49	G6	0.548111512908666
G97	G26	0.547694117943785
G26	G97	0.547694117943785
G13	G92	0.547253113832464
G92	G13	0.547253113832464
G76	G94	0.546051414062098
G94	G76	0.546051414062098
G35	G48	0.545802163975347
G48	G35	0.545802163975347
G11	G54	0.545476228505676
G54	G11	0.545476228505676
G36	G94	0.545097650653849
G94	G36	0.545097650653849
G67	G84	0.544597327082002
G84	G67	0.544597327082002
G39	G41	0.544481322338994
G41	G39	0.544481322338994
G19	G37	0.544110900068638
G37	G19	0.544110900068638
G31	G69	0.543559187540259
G69	G31	0.543559187540259
G87	G98	0.542403945603573
G98	G87	0.542403945603573
G27	G49	0.542316132211143
G49	G27	0.542316132211143
G39	G82	0.542048493510178
G82	G39	0.542048493510178
G44	G23	0.541907575880282
G23	G44	0.541907575880282
G83	G19	0.541400246949341
G19	G83	0.541400246949341
G96	G82	0.541325127864766
G82	G96	0.541325127864766
G73	G62	0.540840849629202
G62	G73	0.540840849629202
G26	G67	0.539763953359988
G67	G26	0.539763953359988
G24	G58	0.538898606790885
G58	G24	0.538898606790885
G49	G52	0.538541273635669
G52	G49	0.538541273635669
G12	G26	0.538055857627991
G26	G12	0.538055857627991
G1	G27	0.537517351658224
G27	G1	0.537517351658224
G57	G51	0.535933074508342
G51	G57	0.535933074508342
G100	G39	0.535183696788646
G39	G100	0.535183696788646
G97	G9	0.534429261124899
G9	G97	0.534429261124899
G35	G92	0.533282899589857
G92	G35	0.533282899589857
G68	G58	0.531097137562811
G58	G68	0.531097137562811
G49	G34	0.530071144549027
G34	G49	0.530071144549027
G93	G31	0.529942946517237
G31	G93	0.529942946517237
G2	G10	0.529238772869174
G10	G2	0.529238772869174
G87	G91	0.528543709433332
G91	G87	0.528543709433332
G78	G25	0.527704494115106
G25	G78	0.527704494115106
G75	G44	0.527176710959592
G44	G75	0.527176710959592
G7	G57	0.526509941822274
G57	G7	0.526509941822274
G29	G50	0.526416488354331
G50	G29	0.526416488354331
G16	G74	0.52570789137412
G74	G16	0.52570789137412
G13	G96	0.525629681431835
G96	G13	0.525629681431835
G11	G44	0.525611435446826
G44	G11	0.525611435446826
G40	G86	0.524593027073948
G86	G40	0.524593027073948
G22	G31	0.523600613607074
G31	G22	0.523600613607074
G75	G68	0.523599406843189
G68	G75	0.523599406843189
G46	G77	0.522558769001347
G77	G46	0.522558769001347
G12	G59	0.521597437008672
G59	G12	0.521597437008672
G66	G34	0.520893224220732
G34	G66	0.520893224220732
G33	G34	0.519798110241544
G34	G33	0.519798110241544
G5	G85	0.519738818817468
G85	G5	0.519738818817468
G94	G8	0.519582182073742
G8	G94	0.519582182073742
G36	G79	0.518344535143522
G79	G36	0.518344535143522
G56	G58	0.517202242329042
G58	G56	0.517202242329042
G57	G60	0.517103368099437
G60	G57	0.517103368099437
G54	G70	0.516989659122926
G70	G54	0.516989659122926
G64	G57	0.516931512444716
G57	G64	0.516931512444716
G26	G72	0.516734350868149
G72	G26	0.516734350868149
G1	G31	0.516161250388034
G31	G1	0.516161250388034
G84	G46	0.515466815995131
G46	G84	0.515466815995131
G43	G29	0.515183767010279
G29	G43	0.515183767010279
G81	G74	0.51411822068178
G74	G81	0.51411822068178
G91	G16	0.513001020032047
G16	G91	0.513001020032047
G33	G39	0.512839932281615
G39	G33	0.512839932281615
G12	G23	0.510682934770114
G23	G12	0.510682934770114
G85	G41	0.507399358349767
G41	G85	0.507399358349767
G57	G87	0.506744803806011
G87	G57	0.506744803806011
G5	G1	0.502863205802212
G1	G5	0.502863205802212
G31	G19	0.502156808838806
G19	G31	0.502156808838806
G56	G23	0.501348503855349
G23	G56	0.501348503855349
G58	G62	0.500509389412761
G62	G58	0.500509389412761
G1	G12	0.500092271312741
G12	G1	0.500092271312741
G4	G72	0.499862419224077
G72	G4	0.499862419224077
G82	G18	0.499735569615532
G18	G82	0.499735569615532
G10	G93	0.49943271984991
G93	G10	0.49943271984991
G74	G87	0.499351461613048
G87	G74	0.499351461613048
G46	G8	0.497688878017898
G8	G46	0.497688878017898
G71	G65	0.497196864739641
G65	G71	0.497196864739641
G42	G40	0.496563080169685
G40	G42	0.496563080169685
G9	G65	0.4957391248839
G65	G9	0.4957391248839
G8	G15	0.495626053531128
G15	G8	0.495626053531128
G50	G36	0.494895567517998
G36	G50	0.494895567517998
G42	G82	0.493803136597936
G82	G42	0.493803136597936
G33	G7	0.493798573208239
G7	G33	0.493798573208239
G88	G42	0.4933933229248
G42	G88	0.4933933229248
G76	G15	0.491466218905859
G15	G76	0.491466218905859
G65	G4	0.491461545771314
G4	G65	0.491461545771314
G29	G11	0.490882883763881
G11	G29	0.490882883763881
G88	G15	0.489475638205436
G15	G88	0.489475638205436
G31	G78	0.489329320909975
G78	G31	0.489329320909975
G67	G86	0.489285142788313
G86	G67	0.489285142788313
G90	G33	0.487365935340704
G33	G90	0.487365935340704
G41	G9	0.486841612918259
G9	G41	0.486841612918259
G55	G38	0.486586882614589
G38	G55	0.486586882614589
G15	G82	0.48559418652704
G82	G15	0.48559418652704
G84	G5	0.4852358393008
G5	G84	0.4852358393008
G85	G34	0.484611587967724
G34	G85	0.484611587967724
G24	G93	0.483764494738714
G93	G24	0.483764494738714
G53	G25	0.483407740316704
G25	G53	0.483407740316704
G95	G51	0.482601646479298
G51	G95	0.482601646479298
G41	G22	0.482423108558778
G22	G41	0.482423108558778
G28	G1	0.4822788476088
G1	G28	0.4822788476088
G42	G97	0.481554661814168
G97	G42	0.481554661814168
G60	G24	0.480480096780859
G24	G60	0.480480096780859
G51	G56	0.480440488923396
G56	G51	0.480440488923396
G71	G4	0.480065681392198
G4	G71	0.480065681392198
G6	G100	0.479733501872156
G100	G6	0.479733501872156
G69	G39	0.479711030806129
G39	G69	0.479711030806129
G41	G4	0.479590135547823
G4	G41	0.479590135547823
G41	G66	0.478894357657128
G66	G41	0.478894357657128
G32	G7	0.476326194849735
G7	G32	0.476326194849735
G62	G12	0.475509279989535
G12	G62	0.475509279989535
G100	G86	0.474828400821738
G86	G100	0.474828400821738
G56	G33	0.474653643684261
G33	G56	0.474653643684261
G74	G19	0.474366776089595
G19	G74	0.474366776089595
G32	G95	0.473917555706517
G95	G32	0.473917555706517
G99	G54	0.473522832173441
G54	G99	0.473522832173441
G84	G58	0.472587138560492
G58	G84	0.472587138560492
G36	G75	0.470765806436041
G75	G36	0.470765806436041
G69	G98	0.46920742062968
G98	G69	0.46920742062968
G71	G66	0.468796415455328
G66	G71	0.468796415455328
G24	G92	0.468755137195645
G92	G24	0.468755137195645
G72	G62	0.468322076392858
G62	G72	0.468322076392858
G11	G64	0.467695803492111
G64	G11	0.467695803492111
G56	G66	0.467586012919491
G66	G56	0.467586012919491
G27	G97	0.467153268853468
G97	G27	0.467153268853468
G42	G84	0.467103623402538
G84	G42	0.467103623402538
G38	G60	0.466549620806613
G60	G38	0.466549620806613
G55	G79	0.466290489641566
G79	G55	0.466290489641566
G100	G64	0.465745967632365
G64	G100	0.465745967632365
G7	G77	0.464126507859227
G77	G7	0.464126507859227
G53	G28	0.462929533747706
G28	G53	0.462929533747706
G34	G6	0.462857299899072
G6	G34	0.462857299899072
G21	G87	0.462436869336626
G87	G21	0.462436869336626
G47	G45	0.461765244492863
G45	G47	0.461765244492863
G2	G90	0.460906239723725
G90	G2	0.460906239723725
G84	G56	0.460881403544994
G56	G84	0.460881403544994
G28	G97	0.460288414210109
G97	G28	0.460288414210109
G87	G53	0.458466826344103
G53	G87	0.458466826344103
G56	G62	0.457959401125109
G62	G56	0.457959401125109
G17	G58	0.457903740476507
G58	G17	0.457903740476507
G18	G74	0.456995444178907
G74	G18	0.456995444178907
G33	G86	0.456693238541932
G86	G33	0.456693238541932
G75	G1	0.456541714681363
G1	G75	0.456541714681363
G42	G72	0.455590380224362
G72	G42	0.455590380224362
G49	G51	0.453282673105417
G51	G49	0.453282673105417
G1	G40	0.452775565253412
G40	G1	0.452775565253412
G35	G7	0.452392363078999
G7	G35	0.452392363078999
G68	G96	0.451905793446051
G96	G68	0.451905793446051
G32	G2	0.45182043080489
G2	G32	0.45182043080489
G4	G56	0.451762517702705
G56	G4	0.451762517702705
G45	G16	0.45138383062031
G16	G45	0.45138383062031
G34	G54	0.451359366472666
G54	G34	0.451359366472666
G68	G54	0.448746732830494
G54	G68	0.448746732830494
G92	G7	0.447477848296421
G7	G92	0.447477848296421
G70	G37	0.447477617851882
G37	G70	0.447477617851882
G43	G27	0.446911629388996
G27	G43	0.446911629388996
G33	G72	0.446905317752138
G72	G33	0.446905317752138
G24	G70	0.446558528907601
G70	G24	0.446558528907601
G26	G22	0.446000734031824
G22	G26	0.446000734031824
G67	G8	0.44445753386293
G8	G67	0.44445753386293
G14	G36	0.44403248822729
G36	G14	0.44403248822729
G85	G69	0.443691647394814
G69	G85	0.443691647394814
G28	G18	0.442974112355709
G18	G28	0.442974112355709
G87	G62	0.441498471696484
G62	G87	0.441498471696484
G51	G35	0.44018646541451
G35	G51	0.44018646541451
G53	G71	0.439261768831703
G71	G53	0.439261768831703
G74	G91	0.438272168240093
G91	G74	0.438272168240093
G91	G9	0.438194929492781
G9	G91	0.438194929492781
G45	G21	0.437664619321659
G21	G45	0.437664619321659
G23	G3	0.437433768514776
G3	G23	0.437433768514776
G51	G97	0.436773904846938
G97	G51	0.436773904846938
G92	G84	0.43614063768929
G84	G92	0.43614063768929
G85	G18	0.435113620537021
G18	G85	0.435113620537021
G51	G73	0.434753635731751
G73	G51	0.434753635731751
G76	G30	0.434594600092047
G30	G76	0.434594600092047
G91	G81	0.433677418638765
G81	G91	0.433677418638765
G14	G96	0.433620312170389
G96	G14	0.433620312170389
G2	G47	0.432858345562071
G47	G2	0.432858345562071
G100	G71	0.432371445172451
G71	G100	0.432371445172451
G8	G33	0.431893251908052
G33	G8	0.431893251908052
G78	G70	0.431280712148829
G70	G78	0.431280712148829
G3	G56	0.431053052494705
G56	G3	0.431053052494705
G17	G69	0.4302085372976
G69	G17	0.4302085372976
G54	G13	0.430205650589347
G13	G54	0.430205650589347
G19	G68	0.427873229860538
G68	G19	0.427873229860538
G33	G14	0.427601004548222
G14	G33	0.427601004548222
G19	G8	0.427225978654948
G8	G19	0.427225978654948
G69	G49	0.426503259588121
G49	G69	0.426503259588121
G23	G49	0.426069340422018
G49	G23	0.426069340422018
G92	G50	0.425178017894535
G50	G92	0.425178017894535
G19	G81	0.424558387086235
G81	G19	0.424558387086235
G100	G20	0.423388589672605
G20	G100	0.423388589672605
G98	G85	0.422863912231199
G85	G98	0.422863912231199
G45	G81	0.422516081623481
G81	G45	0.422516081623481
G74	G17	0.42227611894547
G17	G74	0.42227611894547
G95	G58	0.422259452891216
G58	G95	0.422259452891216
G69	G60	0.421863690476388
G60	G69	0.421863690476388
G67	G13	0.421511293396159
G13	G67	0.421511293396159
G83	G62	0.420640983914038
G62	G83	0.420640983914038
G84	G20	0.42007334384013
G20	G84	0.42007334384013
G66	G4	0.419274391601065
G4	G66	0.419274391601065
G86	G63	0.419213862663069
G63	G86	0.419213862663069
G47	G38	0.418283856499997
G38	G47	0.418283856499997
G28	G99	0.417771539765932
G99	G28	0.417771539765932
G30	G61	0.417501709005168
G61	G30	0.417501709005168
G22	G36	0.417471885690635
G36	G22	0.417471885690635
G74	G96	0.417258639274558
G96	G74	0.417258639274558
G24	G42	0.416969659183152
G42	G24	0.416969659183152
G9	G12	0.416381238140216
G12	G9	0.416381238140216
G74	G47	0.415803421560946
G47	G74	0.415803421560946
G3	G37	0.415669608322486
G37	G3	0.415669608322486
G67	G32	0.415304350280067
G32	G67	0.415304350280067
G35	G17	0.413582159264695
G17	G35	0.413582159264695
G4	G100	0.412070773414407
G100	G4	0.412070773414407
G45	G52	0.41169832459122
G52	G45	0.41169832459122
G84	G49	0.411521207203776
G49	G84	0.411521207203776
G34	G26	0.411102495214685
G26	G34	0.411102495214685
G56	G2	0.411036425235828
G2	G56	0.411036425235828
G62	G47	0.41080853932116
G47	G62	0.41080853932116
G80	G12	0.410750732839126
G12	G80	0.410750732839126
G77	G99	0.408851653475573
G99	G77	0.408851653475573
G100	G40	0.408483727765396
G40	G100	0.408483727765396
G61	G95	0.407856887197833
G95	G61	0.407856887197833
G2	G93	0.407771549176997
G93	G2	0.407771549176997
G74	G27	0.407329280382431
G27	G74	0.407329280382431
G75	G14	0.406739519850232
G14	G75	0.406739519850232
G54	G78	0.406046828006093
G78	G54	0.406046828006093
G92	G11	0.404794643967136
G11	G92	0.404794643967136
G57	G40	0.404710219282813
G40	G57	0.404710219282813
G84	G77	0.404384774541874
G77	G84	0.404384774541874
G82	G93	0.402811764802104
G93	G82	0.402811764802104
G14	G71	0.401790505696559
G71	G14	0.401790505696559
G95	G75	0.401698533708025
G75	G95	0.401698533708025
G54	G66	0.401161281535329
G66	G54	0.401161281535329
G4	G45	0.400592800101785
G45	G4	0.400592800101785
G72	G89	0.400187604279958
G89	G72	0.400187604279958
G27	G84	0.400133049830703
G84	G27	0.400133049830703
G94	G65	0.399900102088839
G65	G94	0.399900102088839
G30	G77	0.399061896313149
G77	G30	0.399061896313149
G8	G21	0.398482351338225
G21	G8	0.398482351338225
G33	G26	0.398052214698455
G26	G33	0.398052214698455
G2	G24	0.397487836000102
G24	G2	0.397487836000102
G22	G49	0.3973458888382
G49	G22	0.3973458888382
G53	G36	0.396163616524604
G36	G53	0.396163616524604
G51	G1	0.395655347361002
G1	G51	0.395655347361002
G68	G70	0.395147751235108
G70	G68	0.395147751235108
G2	G64	0.394475936376067
G64	G2	0.394475936376067
G5	G29	0.394235255679331
G29	G5	0.394235255679331
G46	G26	0.394042405154869
G26	G46	0.394042405154869
G15	G66	0.393510440225007
G66	G15	0.393510440225007
G48	G43	0.391488684784364
G43	G48	0.391488684784364
G84	G62	0.389180626850546
G62	G84	0.389180626850546
G69	G77	0.388308761721378
G77	G69	0.388308761721378
G43	G30	0.386003330747731
G30	G43	0.386003330747731
G66	G35	0.385189774240725
G35	G66	0.385189774240725
G79	G25	0.384496635205903
G25	G79	0.384496635205903
G74	G53	0.384331499133829
G53	G74	0.384331499133829
G58	G12	0.384232025601086
G12	G58	0.384232025601086
G65	G11	0.384204800549369
G11	G65	0.384204800549369
G26	G90	0.383475741201832
G90	G26	0.383475741201832
G42	G20	0.383031716274079
G20	G42	0.383031716274079
G21	G10	0.381985578556481
G10	G21	0.381985578556481
G62	G4	0.381872109174089
G4	G62	0.381872109174089
G98	G37	0.38119648938874
G37	G98	0.38119648938874
G69	G97	0.380842600055437
G97	G69	0.380842600055437
G63	G26	0.380337008348902
G26	G63	0.380337008348902
G37	G78	0.380018161030538
G78	G37	0.380018161030538
G41	G65	0.379884617831818
G65	G41	0.379884617831818
G57	G14	0.379513982591421
G14	G57	0.379513982591421
G54	G56	0.379449692488264
G56	G54	0.379449692488264
G39	G1	0.379110920636292
G1	G39	0.379110920636292
G69	G65	0.377841153451253
G65	G69	0.377841153451253
G42	G62	0.377556682408974
G62	G42	0.377556682408974
G78	G61	0.376606450214547
G61	G78	0.376606450214547
G64	G42	0.376377907511837
G42	G64	0.376377907511837
G11	G6	0.376294027903662
G6	G11	0.376294027903662
G46	G49	0.375360227898487
G49	G46	0.375360227898487
G98	G58	0.375297424233572
G58	G98	0.375297424233572
G42	G91	0.374777566727692
G91	G42	0.374777566727692
G60	G88	0.374159342118736
G88	G60	0.374159342118736
G44	G65	0.374049741200205
G65	G44	0.374049741200205
G15	G59	0.373451603911483
G59	G15	0.373451603911483
G71	G35	0.372750391936292
G35	G71	0.372750391936292
G48	G62	0.372275800378325
G62	G48	0.372275800378325
G79	G50	0.371586247406275
G50	G79	0.371586247406275
G34	G70	0.369513551583132
G70	G34	0.369513551583132
G43	G54	0.369371817715864
G54	G43	0.369371817715864
G20	G83	0.369294806284308
G83	G20	0.369294806284308
G42	G36	0.369259079524463
G36	G42	0.369259079524463
G65	G23	0.368394484462155
G23	G65	0.368394484462155
G76	G36	0.367111497491087
G36	G76	0.367111497491087
G66	G30	0.367052401861827
G30	G66	0.367052401861827
G25	G13	0.365746798762648
G13	G25	0.365746798762648
G49	G31	0.365176864496661
G31	G49	0.365176864496661
G57	G26	0.364908387070503
G26	G57	0.364908387070503
G18	G87	0.364134761159619
G87	G18	0.364134761159619
G3	G5	0.363367692631579
G5	G3	0.363367692631579
G5	G57	0.36208373802209
G57	G5	0.36208373802209
G79	G92	0.361183216013502
G92	G79	0.361183216013502
G62	G15	0.360890360913319
G15	G62	0.360890360913319
G26	G87	0.360672031826783
G87	G26	0.360672031826783
G100	G89	0.360352606511603
G89	G100	0.360352606511603
G81	G66	0.359623703132327
G66	G81	0.359623703132327
G22	G72	0.358733014858976
G72	G22	0.358733014858976
G95	G6	0.358575943478057
G6	G95	0.358575943478057
G47	G11	0.35806071851096
G11	G47	0.35806071851096
G1	G15	0.357759788231166
G15	G1	0.357759788231166
G76	G90	0.35647808308704
G90	G76	0.35647808308704
G27	G8	0.356349229338206
G8	G27	0.356349229338206
G81	G51	0.355039588652135
G51	G81	0.355039588652135
G11	G26	0.353900533697119
G26	G11	0.353900533697119
G8	G88	0.353858959291319
G88	G8	0.353858959291319
G94	G81	0.353502802232548
G81	G94	0.353502802232548
G45	G34	0.353488543499766
G34	G45	0.353488543499766
G30	G2	0.352776705517741
G2	G30	0.352776705517741
G36	G61	0.351795858958314
G61	G36	0.351795858958314
G12	G7	0.351432823487638
G7	G12	0.351432823487638
G82	G94	0.351353290959598
G94	G82	0.351353290959598
G30	G62	0.35111259448175
G62	G30	0.35111259448175
G55	G69	0.350993707589159
G69	G55	0.350993707589159
G70	G19	0.35024397218506
G19	G70	0.35024397218506
G66	G72	0.349574822343035
G72	G66	0.349574822343035
G89	G52	0.349535996548659
G52	G89	0.349535996548659
G16	G35	0.349055409595851
G35	G16	0.349055409595851
G20	G38	0.34866346708595
G38	G20	0.34866346708595
G15	G17	0.347439294314705
G17	G15	0.347439294314705
G50	G42	0.346832484644721
G42	G50	0.346832484644721
G7	G66	0.345921052043072
G66	G7	0.345921052043072
G95	G94	0.344490216459039
G94	G95	0.344490216459039
G93	G99	0.343854099887239
G99	G93	0.343854099887239
G100	G37	0.343828346623504
G37	G100	0.343828346623504
G47	G32	0.343211193558861
G32	G47	0.343211193558861
G100	G16	0.343106790838389
G16	G100	0.343106790838389
G13	G28	0.342875949381914
G28	G13	0.342875949381914
G96	G26	0.342868547595086
G26	G96	0.342868547595086
G66	G59	0.342567572722091
G59	G66	0.342567572722091
G16	G70	0.342035817857527
G70	G16	0.342035817857527
G95	G88	0.341681408829763
G88	G95	0.341681408829763
G14	G54	0.340898723892818
G54	G14	0.340898723892818
G24	G91	0.340370292872118
G91	G24	0.340370292872118
G19	G36	0.339982603678666
G36	G19	0.339982603678666
G17	G57	0.339822304684456
G57	G17	0.339822304684456
G7	G85	0.338749355479925
G85	G7	0.338749355479925
G84	G89	0.338747532531851
G89	G84	0.338747532531851
G94	G52	0.336603649810137
G52	G94	0.336603649810137
G5	G86	0.336449953732776
G86	G5	0.336449953732776
G5	G15	0.336157262478609
G15	G5	0.336157262478609
G87	G29	0.335691362825232
G29	G87	0.335691362825232
G61	G67	0.334148314481061
G67	G61	0.334148314481061
G67	G54	0.33371856547094
G54	G67	0.33371856547094
G87	G52	0.333580487464048
G52	G87	0.333580487464048
G69	G88	0.333356718784501
G88	G69	0.333356718784501
G19	G76	0.333307766288197
G76	G19	0.333307766288197
G60	G33	0.333214464972025
G33	G60	0.333214464972025
G26	G100	0.332931726498858
G100	G26	0.332931726498858
G43	G25	0.33280437607081
G25	G43	0.33280437607081
G59	G68	0.331144338191599
G68	G59	0.331144338191599
G27	G19	0.331039433433438
G19	G27	0.331039433433438
G68	G66	0.33072651075884
G66	G68	0.33072651075884
G3	G34	0.330292754990768
G34	G3	0.330292754990768
G94	G28	0.330163482654023
G28	G94	0.330163482654023
G67	G3	0.33006905904242
G3	G67	0.33006905904242
G9	G96	0.328872940117364
G96	G9	0.328872940117364
G3	G69	0.328844011971202
G69	G3	0.328844011971202
G97	G81	0.328805910000346
G81	G97	0.328805910000346
G20	G39	0.327785397058514
G39	G20	0.327785397058514
G68	G60	0.327185329324444
G60	G68	0.327185329324444
G60	G47	0.327027297102193
G47	G60	0.327027297102193
G93	G47	0.326882568168144
G47	G93	0.326882568168144
G26	G58	0.326486710742752
G58	G26	0.326486710742752
G26	G80	0.326103589545243
G80	G26	0.326103589545243
G55	G80	0.325716965173531
G80	G55	0.325716965173531
G25	G76	0.325540444310214
G76	G25	0.325540444310214
G54	G41	0.324682993747185
G41	G54	0.324682993747185
G76	G68	0.324608490137582
G68	G76	0.324608490137582
G43	G98	0.324568440914483
G98	G43	0.324568440914483
G96	G36	0.324390802978985
G36	G96	0.324390802978985
G68	G2	0.324197563193284
G2	G68	0.324197563193284
G81	G21	0.322692929160863
G21	G81	0.322692929160863
G34	G89	0.322356327788204
G89	G34	0.322356327788204
G81	G18	0.321546588478897
G18	G81	0.321546588478897
G37	G38	0.3210002297821
G38	G37	0.3210002297821
G99	G9	0.320179463589725
G9	G99	0.320179463589725
G88	G36	0.319520249798713
G36	G88	0.319520249798713
G13	G24	0.319047197378109
G24	G13	0.319047197378109
G100	G3	0.318508073577009
G3	G100	0.318508073577009
G77	G15	0.317534889608194
G15	G77	0.317534889608194
G26	G44	0.317426841747777
G44	G26	0.317426841747777
G4	G18	0.317354554812705
G18	G4	0.317354554812705
G57	G95	0.317138442301048
G95	G57	0.317138442301048
G54	G89	0.317105111519031
G89	G54	0.317105111519031
G17	G88	0.316995602395432
G88	G17	0.316995602395432
G11	G8	0.316912485269674
G8	G11	0.316912485269674
G16	G44	0.315845067297338
G44	G16	0.315845067297338
G25	G9	0.31414979889829
G9	G25	0.31414979889829
G24	G57	0.313728087203972
G57	G24	0.313728087203972
G48	G42	0.312746681866883
G42	G48	0.312746681866883
G67	G22	0.311827741792402
G22	G67	0.311827741792402
G31	G88	0.311228325827656
G88	G31	0.311228325827656
G77	G96	0.310941063344878
G96	G77	0.310941063344878
G36	G67	0.310797336914833
G67	G36	0.310797336914833
G40	G71	0.310539206185377
G71	G40	0.310539206185377
G43	G37	0.310259939317417
G37	G43	0.310259939317417
G66	G95	0.309918890373926
G95	G66	0.309918890373926
G41	G68	0.308995970351661
G68	G41	0.308995970351661
G81	G9	0.30886163427075
G9	G81	0.30886163427075
G82	G41	0.307826821165389
